symbol,price,timestamp
AMZN,3171.09,1614585958.237891500
AMZN,3171.03,1614585958.238894400
TSLA,658.25,1614585958.238894400
AMZN,3171.80,1614585958.239894200
TSLA,658.05,1614585958.239894200
AMZN,3171.09,1614585958.240892900
AAPL,130.54,1614585958.240892900
AAPL,131.43,1614585958.241896800
TSLA,658.35,1614585958.241896800
TSLA,659.34,1614585958.242892200
AMZN,3171.03,1614585958.243897400
AMZN,3171.92,1614585958.243897400
TSLA,659.30,1614585958.244897100
TSLA,658.81,1614585958.244897100
AMZN,3171.90,1614585958.248889300
AMZN,3171.95,1614585958.249892500
TSLA,659.11,1614585958.250889700
AAPL,130.11,1614585958.252890900
AAPL,130.14,1614585958.252890900
AAPL,131.86,1614585958.253890000
TSLA,658.61,1614585958.253890000
AMZN,3171.63,1614585958.253890000
AMZN,3171.23,1614585958.254889700
AAPL,130.94,1614585958.256889600
AAPL,130.91,1614585958.259892000
TSLA,659.81,1614585958.262892000
TSLA,659.43,1614585958.264891800
TSLA,658.67,1614585958.264891800
AAPL,130.39,1614585958.265891100
TSLA,659.87,1614585958.265891100
TSLA,658.26,1614585958.265891100
AMZN,3171.55,1614585958.266890200
AAPL,130.25,1614585958.266890200
AAPL,130.16,1614585958.268892000
TSLA,0.00,1614585958.268892000
TSLA,658.71,1614585958.268892000
AAPL,131.93,1614585958.269890200
TSLA,658.59,1614585958.270889100
AAPL,130.23,1614585958.271889000
TSLA,659.11,1614585958.272889000
AMZN,3171.88,1614585958.272889000
AMZN,3170.54,1614585958.272889000
AAPL,0.00,1614585958.273890100
TSLA,659.43,1614585958.275891600
AMZN,3170.47,1614585958.276890100
AMZN,3171.84,1614585958.280893900
AMZN,3170.84,1614585958.281892400
AMZN,3170.80,1614585958.282891000
AAPL,130.46,1614585958.283892600
AMZN,3171.08,1614585958.283892600
TSLA,658.02,1614585958.285888500
AAPL,131.84,1614585958.285888500
AMZN,3171.75,1614585958.286889800
AMZN,3170.72,1614585958.287889500
AAPL,131.14,1614585958.287889500
AAPL,130.93,1614585958.288889800
AAPL,131.52,1614585958.290889000
TSLA,658.72,1614585958.290889000
TSLA,659.13,1614585958.291889400
AMZN,3170.28,1614585958.291889400
AAPL,131.46,1614585958.291889400
AAPL,130.53,1614585958.292890200
AMZN,3170.43,1614585958.294895500
AAPL,130.57,1614585958.298894300
AAPL,130.42,1614585958.299897900
AAPL,131.47,1614585958.299897900
AMZN,3171.72,1614585958.300892400
AAPL,130.03,1614585958.301892300
AMZN,3171.96,1614585958.301892300
TSLA,659.27,1614585958.302893800
TSLA,658.99,1614585958.304889700
AAPL,0.00,1614585958.304889700
AMZN,3171.16,1614585958.306888900
AAPL,130.01,1614585958.306888900
AMZN,3171.01,1614585958.307889500
TSLA,659.37,1614585958.307889500
TSLA,658.57,1614585958.308889400
AMZN,3170.85,1614585958.308889400
AMZN,3170.47,1614585958.309890700
TSLA,659.09,1614585958.309890700
TSLA,659.41,1614585958.310892700
AAPL,131.41,1614585958.311891900
AAPL,130.44,1614585958.311891900
TSLA,658.34,1614585958.312891300
AMZN,3171.99,1614585958.313891600
TSLA,659.45,1614585958.313891600
AMZN,3170.07,1614585958.313891600
TSLA,659.52,1614585958.313891600
AAPL,130.71,1614585958.313891600
TSLA,659.85,1614585958.314891000
TSLA,659.85,1614585958.314891000
TSLA,659.05,1614585958.315891200
AMZN,3171.69,1614585958.316890700
AMZN,3170.93,1614585958.317893200
AAPL,131.44,1614585958.317893200
AAPL,131.97,1614585958.318893800
TSLA,659.60,1614585958.318893800
TSLA,658.74,1614585958.320891600
TSLA,658.32,1614585958.320891600
TSLA,658.27,1614585958.321891800
AMZN,3171.80,1614585958.321891800
TSLA,658.20,1614585958.321891800
AAPL,131.52,1614585958.321891800
AMZN,3171.84,1614585958.321891800
TSLA,658.97,1614585958.323891100
AMZN,3171.91,1614585958.324892000
AMZN,3171.59,1614585958.324892000
AMZN,3170.36,1614585958.325892500
TSLA,658.37,1614585958.326891400
AMZN,3171.95,1614585958.326891400
TSLA,659.09,1614585958.327889400
AMZN,3170.46,1614585958.327889400
TSLA,659.29,1614585958.328890800
TSLA,658.33,1614585958.328890800
AMZN,3170.52,1614585958.328890800
AAPL,131.03,1614585958.329899500
TSLA,659.76,1614585958.329899500
TSLA,659.93,1614585958.330895200
TSLA,659.94,1614585958.330895200
AMZN,3171.12,1614585958.330895200
AAPL,130.43,1614585958.331897300
AAPL,130.81,1614585958.331897300
TSLA,659.26,1614585958.332894100
TSLA,658.53,1614585958.332894100
AAPL,130.09,1614585958.333890000
AMZN,3171.39,1614585958.334891200
AAPL,130.05,1614585958.334891200
TSLA,658.85,1614585958.334891200
TSLA,658.94,1614585958.335891400
AMZN,3171.28,1614585958.335891400
TSLA,659.18,1614585958.335891400
AMZN,3170.69,1614585958.336891400
TSLA,659.49,1614585958.336891400
AMZN,3171.53,1614585958.337891100
TSLA,659.55,1614585958.337891100
AMZN,3171.17,1614585958.337891100
AMZN,3171.24,1614585958.337891100
TSLA,659.07,1614585958.338890300
AMZN,3170.52,1614585958.338890300
AAPL,130.03,1614585958.338890300
AAPL,131.08,1614585958.338890300
AMZN,3170.39,1614585958.339893000
TSLA,659.11,1614585958.340890400
AMZN,3170.92,1614585958.343891200
TSLA,659.76,1614585958.343891200
TSLA,659.01,1614585958.344890700
TSLA,658.22,1614585958.344890700
TSLA,658.28,1614585958.345895200
AMZN,3170.03,1614585958.347894100
AMZN,3170.96,1614585958.347894100
TSLA,659.93,1614585958.347894100
AAPL,131.31,1614585958.347894100
AMZN,3171.41,1614585958.348889400
AMZN,3170.01,1614585958.349889200
AAPL,130.07,1614585958.349889200
AAPL,130.25,1614585958.349889200
AMZN,3171.21,1614585958.351889700
AAPL,130.60,1614585958.351889700
AAPL,130.28,1614585958.352888800
AMZN,3171.39,1614585958.352888800
AAPL,130.93,1614585958.353889700
TSLA,658.59,1614585958.354889000
TSLA,658.63,1614585958.354889000
AAPL,131.06,1614585958.354889000
AAPL,131.26,1614585958.354889000
TSLA,658.64,1614585958.355889000
TSLA,658.65,1614585958.355889000
AAPL,131.02,1614585958.355889000
AAPL,130.52,1614585958.356890200
AAPL,130.07,1614585958.356890200
AAPL,130.39,1614585958.356890200
AMZN,0.00,1614585958.357894400
AMZN,3170.09,1614585958.358890200
AMZN,3170.25,1614585958.358890200
AMZN,3170.40,1614585958.358890200
AAPL,130.96,1614585958.359890100
AMZN,3170.55,1614585958.359890100
AAPL,131.09,1614585958.359890100
AAPL,131.45,1614585958.359890100
AMZN,3170.59,1614585958.360893400
AAPL,131.86,1614585958.360893400
TSLA,658.19,1614585958.360893400
AMZN,3170.63,1614585958.361890200
AAPL,131.72,1614585958.361890200
TSLA,659.79,1614585958.361890200
AMZN,3170.71,1614585958.362889600
AAPL,131.83,1614585958.362889600
AAPL,131.93,1614585958.363891700
AMZN,3171.04,1614585958.363891700
AMZN,3171.28,1614585958.363891700
TSLA,658.90,1614585958.364891000
AAPL,130.38,1614585958.364891000
AAPL,130.36,1614585958.364891000
AMZN,3170.13,1614585958.365890400
AAPL,130.32,1614585958.365890400
AMZN,3170.32,1614585958.365890400
AMZN,3170.06,1614585958.365890400
AAPL,130.15,1614585958.366890000
TSLA,658.96,1614585958.366890000
TSLA,659.22,1614585958.367892200
TSLA,659.87,1614585958.367892200
TSLA,658.04,1614585958.368889600
AMZN,3170.59,1614585958.368889600
TSLA,659.17,1614585958.368889600
AMZN,3170.21,1614585958.370890100
AMZN,3171.65,1614585958.370890100
TSLA,659.74,1614585958.370890100
TSLA,659.40,1614585958.371890700
AMZN,3171.72,1614585958.371890700
AAPL,130.29,1614585958.373891600
AAPL,131.86,1614585958.374890700
TSLA,659.40,1614585958.374890700
TSLA,659.90,1614585958.375890100
AAPL,130.13,1614585958.376889200
AAPL,131.53,1614585958.376889200
AAPL,131.85,1614585958.377888400
AMZN,3171.61,1614585958.377888400
AAPL,131.97,1614585958.377888400
AMZN,3171.28,1614585958.378891200
AMZN,3171.44,1614585958.378891200
AMZN,3171.13,1614585958.378891200
AMZN,3171.03,1614585958.378891200
AAPL,131.26,1614585958.379890700
AAPL,130.33,1614585958.379890700
TSLA,658.16,1614585958.379890700
AAPL,0.00,1614585958.379890700
TSLA,658.28,1614585958.379890700
AMZN,3171.76,1614585958.380890300
AAPL,130.21,1614585958.381890500
TSLA,658.82,1614585958.381890500
AAPL,130.88,1614585958.382890100
AAPL,131.09,1614585958.382890100
AAPL,131.01,1614585958.383888500
AAPL,131.28,1614585958.383888500
AMZN,3171.01,1614585958.383888500
AMZN,3170.99,1614585958.383888500
AMZN,3170.31,1614585958.384888900
AAPL,131.85,1614585958.384888900
TSLA,658.34,1614585958.385892400
AMZN,3170.46,1614585958.385892400
TSLA,658.33,1614585958.385892400
TSLA,658.59,1614585958.385892400
AMZN,3171.69,1614585958.386888700
AAPL,131.66,1614585958.389892900
AMZN,3171.65,1614585958.389892900
TSLA,659.14,1614585958.389892900
AAPL,131.28,1614585958.390893500
TSLA,659.36,1614585958.390893500
TSLA,659.11,1614585958.391895600
AAPL,130.77,1614585958.391895600
AMZN,3171.80,1614585958.392894200
TSLA,658.95,1614585958.394897500
AAPL,130.34,1614585958.395891800
TSLA,658.55,1614585958.395891800
AAPL,130.94,1614585958.396892200
TSLA,658.52,1614585958.396892200
TSLA,658.15,1614585958.396892200
AMZN,3171.28,1614585958.396892200
TSLA,659.05,1614585958.397893700
AMZN,3170.93,1614585958.398901500
AAPL,131.57,1614585958.399893400
AAPL,131.22,1614585958.400892400
TSLA,658.90,1614585958.402891500
AAPL,131.14,1614585958.402891500
AAPL,131.41,1614585958.402891500
TSLA,659.40,1614585958.403890500
AAPL,130.60,1614585958.403890500
TSLA,658.64,1614585958.403890500
AMZN,3171.58,1614585958.403890500
TSLA,659.49,1614585958.404890500
AMZN,3171.46,1614585958.404890500
AAPL,130.42,1614585958.404890500
TSLA,659.60,1614585958.404890500
AAPL,130.40,1614585958.404890500
AMZN,3170.63,1614585958.404890500
AMZN,3170.77,1614585958.404890500
AMZN,3171.84,1614585958.405890900
AMZN,3170.63,1614585958.405890900
AAPL,131.24,1614585958.405890900
AMZN,3170.01,1614585958.405890900
AAPL,131.31,1614585958.406890300
AAPL,130.29,1614585958.406890300
AAPL,131.79,1614585958.407890500
AAPL,131.28,1614585958.407890500
TSLA,659.39,1614585958.407890500
AMZN,3171.26,1614585958.407890500
AMZN,0.00,1614585958.408889000
TSLA,659.02,1614585958.408889000
TSLA,658.82,1614585958.408889000
AAPL,131.02,1614585958.408889000
AAPL,130.24,1614585958.409891600
TSLA,658.77,1614585958.409891600
TSLA,658.63,1614585958.409891600
AMZN,3171.15,1614585958.409891600
AMZN,3170.22,1614585958.409891600
TSLA,658.99,1614585958.410888900
AAPL,131.50,1614585958.410888900
AAPL,131.15,1614585958.410888900
AAPL,130.05,1614585958.410888900
AAPL,130.03,1614585958.410888900
TSLA,659.61,1614585958.411891100
AAPL,130.70,1614585958.412890400
TSLA,659.65,1614585958.412890400
AAPL,130.08,1614585958.413891000
AMZN,3171.65,1614585958.413891000
TSLA,659.67,1614585958.414889200
AMZN,3170.68,1614585958.414889200
AMZN,3171.37,1614585958.414889200
TSLA,658.19,1614585958.415890700
AAPL,131.99,1614585958.415890700
AMZN,3171.14,1614585958.415890700
AMZN,3170.62,1614585958.415890700
AMZN,3170.50,1614585958.416890800
AAPL,131.05,1614585958.416890800
TSLA,658.65,1614585958.416890800
TSLA,658.66,1614585958.416890800
AMZN,3170.61,1614585958.416890800
TSLA,659.63,1614585958.416890800
AAPL,131.74,1614585958.417890900
AAPL,130.07,1614585958.417890900
TSLA,659.89,1614585958.417890900
TSLA,658.03,1614585958.417890900
AMZN,3171.59,1614585958.418890500
TSLA,658.14,1614585958.418890500
AAPL,130.08,1614585958.419890000
AAPL,130.48,1614585958.419890000
AAPL,131.59,1614585958.419890000
TSLA,659.96,1614585958.420889800
AMZN,3170.16,1614585958.420889800
TSLA,659.17,1614585958.420889800
AAPL,131.11,1614585958.421888800
TSLA,658.85,1614585958.422892700
AAPL,0.00,1614585958.422892700
AMZN,3170.72,1614585958.423889500
AAPL,130.64,1614585958.423889500
AAPL,130.96,1614585958.423889500
AAPL,131.28,1614585958.424890600
AMZN,3170.69,1614585958.424890600
AMZN,3170.75,1614585958.424890600
TSLA,659.77,1614585958.424890600
TSLA,658.74,1614585958.425892600
AAPL,131.20,1614585958.425892600
AMZN,3170.40,1614585958.425892600
AMZN,3170.19,1614585958.425892600
AMZN,0.00,1614585958.426889800
AMZN,3170.64,1614585958.426889800
AAPL,130.89,1614585958.427893600
TSLA,659.14,1614585958.427893600
AAPL,130.70,1614585958.427893600
AMZN,3170.84,1614585958.427893600
TSLA,659.72,1614585958.427893600
AAPL,130.58,1614585958.428891000
AMZN,3171.32,1614585958.428891000
TSLA,658.52,1614585958.428891000
AMZN,3170.67,1614585958.429891900
AAPL,130.32,1614585958.429891900
AAPL,131.17,1614585958.430893200
AMZN,3170.36,1614585958.431891900
TSLA,658.18,1614585958.431891900
AMZN,3170.75,1614585958.432891100
AMZN,3170.45,1614585958.432891100
AAPL,131.96,1614585958.432891100
AAPL,131.19,1614585958.433891900
TSLA,658.24,1614585958.433891900
AAPL,130.46,1614585958.433891900
TSLA,658.57,1614585958.434889600
AMZN,3171.18,1614585958.434889600
AMZN,3171.54,1614585958.434889600
AMZN,3170.43,1614585958.435892000
AAPL,130.87,1614585958.436890800
TSLA,0.00,1614585958.436890800
AMZN,3171.20,1614585958.436890800
AMZN,3170.46,1614585958.437890700
TSLA,658.13,1614585958.438888400
AAPL,131.20,1614585958.438888400
AAPL,131.68,1614585958.438888400
AAPL,130.84,1614585958.439889900
AMZN,3171.53,1614585958.439889900
AAPL,131.01,1614585958.439889900
TSLA,658.16,1614585958.440890400
TSLA,658.17,1614585958.440890400
TSLA,658.72,1614585958.440890400
AMZN,3170.18,1614585958.440890400
AAPL,130.76,1614585958.440890400
AAPL,131.66,1614585958.441890700
AAPL,131.43,1614585958.441890700
AAPL,130.39,1614585958.441890700
AMZN,3171.11,1614585958.442891700
AMZN,3171.49,1614585958.442891700
AAPL,130.92,1614585958.442891700
TSLA,659.03,1614585958.442891700
AAPL,131.63,1614585958.442891700
TSLA,659.01,1614585958.443892200
AMZN,3171.60,1614585958.443892200
TSLA,658.68,1614585958.443892200
TSLA,658.61,1614585958.443892200
AMZN,3171.53,1614585958.444891400
TSLA,658.56,1614585958.444891400
AMZN,3170.61,1614585958.444891400
TSLA,658.55,1614585958.444891400
AAPL,130.90,1614585958.444891400
TSLA,658.52,1614585958.445891200
TSLA,659.06,1614585958.445891200
TSLA,658.27,1614585958.445891200
TSLA,659.30,1614585958.446891300
AAPL,130.69,1614585958.446891300
AMZN,3170.93,1614585958.447891900
AAPL,131.00,1614585958.447891900
TSLA,658.63,1614585958.447891900
AMZN,3171.24,1614585958.447891900
AMZN,3171.63,1614585958.448896900
AAPL,130.39,1614585958.448896900
AAPL,130.68,1614585958.448896900
AMZN,3170.92,1614585958.448896900
TSLA,659.18,1614585958.449894700
TSLA,658.93,1614585958.449894700
AAPL,130.72,1614585958.449894700
AAPL,130.34,1614585958.449894700
AAPL,130.23,1614585958.450893300
AAPL,130.07,1614585958.450893300
AMZN,3171.00,1614585958.456893500
TSLA,659.65,1614585958.458891500
AAPL,0.00,1614585958.459891400
TSLA,658.47,1614585958.459891400
TSLA,659.86,1614585958.460889300
TSLA,659.79,1614585958.464892900
TSLA,658.08,1614585958.465899500
TSLA,658.02,1614585958.467894000
AMZN,3171.05,1614585958.470891200
AMZN,3170.73,1614585958.471892300
AMZN,3170.34,1614585958.472891200
AAPL,130.85,1614585958.472891200
TSLA,658.64,1614585958.472891200
TSLA,659.29,1614585958.473890500
AMZN,3171.00,1614585958.474893600
AMZN,3171.75,1614585958.474893600
TSLA,659.32,1614585958.474893600
AAPL,131.89,1614585958.475889600
TSLA,659.19,1614585958.475889600
AMZN,3171.42,1614585958.475889600
AAPL,130.77,1614585958.476890200
AMZN,3170.14,1614585958.476890200
AMZN,0.00,1614585958.476890200
TSLA,658.95,1614585958.477889700
AAPL,131.25,1614585958.477889700
TSLA,658.09,1614585958.477889700
AMZN,3171.71,1614585958.478890600
TSLA,658.07,1614585958.478890600
TSLA,658.15,1614585958.479890400
AMZN,3171.79,1614585958.479890400
AAPL,131.02,1614585958.479890400
AAPL,131.24,1614585958.480892600
AMZN,3171.92,1614585958.481891000
AMZN,3171.69,1614585958.481891000
AAPL,131.43,1614585958.482889800
AAPL,131.69,1614585958.482889800
TSLA,659.14,1614585958.482889800
AAPL,131.92,1614585958.483889200
AMZN,3171.94,1614585958.483889200
TSLA,658.58,1614585958.483889200
TSLA,659.47,1614585958.484891400
TSLA,659.55,1614585958.485892000
AAPL,130.08,1614585958.485892000
TSLA,658.74,1614585958.486892600
AMZN,3170.53,1614585958.487890800
AAPL,130.82,1614585958.487890800
TSLA,659.84,1614585958.487890800
AAPL,131.96,1614585958.487890800
TSLA,659.40,1614585958.488891400
TSLA,658.29,1614585958.488891400
AMZN,3170.67,1614585958.488891400
AMZN,3170.69,1614585958.488891400
AMZN,3171.50,1614585958.489898000
AMZN,3171.61,1614585958.489898000
TSLA,658.09,1614585958.489898000
AMZN,3171.94,1614585958.489898000
TSLA,659.20,1614585958.490893700
AMZN,0.00,1614585958.490893700
TSLA,659.38,1614585958.490893700
TSLA,659.89,1614585958.491893000
AAPL,130.80,1614585958.492891100
AMZN,3170.26,1614585958.492891100
AAPL,131.00,1614585958.492891100
AAPL,130.47,1614585958.492891100
AMZN,3171.29,1614585958.493889700
AMZN,3171.64,1614585958.493889700
TSLA,659.68,1614585958.493889700
AAPL,130.13,1614585958.494889000
AMZN,3170.46,1614585958.494889000
AAPL,131.10,1614585958.496890100
TSLA,659.41,1614585958.497890500
TSLA,659.97,1614585958.497890500
AMZN,3171.55,1614585958.498889300
AMZN,3170.25,1614585958.498889300
TSLA,659.43,1614585958.499893300
AAPL,131.85,1614585958.499893300
TSLA,658.15,1614585958.500891800
AAPL,130.16,1614585958.500891800
AMZN,3170.93,1614585958.500891800
AMZN,3171.47,1614585958.501890000
AAPL,130.74,1614585958.502892000
AMZN,3170.33,1614585958.502892000
AMZN,3171.84,1614585958.502892000
TSLA,659.86,1614585958.503894600
AAPL,130.18,1614585958.506889600
AAPL,130.94,1614585958.507889800
AMZN,3170.29,1614585958.507889800
TSLA,658.87,1614585958.508890400
AAPL,130.91,1614585958.508890400
AMZN,3170.70,1614585958.508890400
AMZN,0.00,1614585958.509891100
AAPL,0.00,1614585958.509891100
TSLA,658.59,1614585958.510889500
AAPL,131.03,1614585958.510889500
AAPL,131.20,1614585958.510889500
AAPL,131.29,1614585958.510889500
AMZN,3170.22,1614585958.511889200
AAPL,130.19,1614585958.518890400
AAPL,130.08,1614585958.519891900
AAPL,130.19,1614585958.519891900
AMZN,0.00,1614585958.520891100
AAPL,0.00,1614585958.520891100
TSLA,658.07,1614585958.520891100
AAPL,131.29,1614585958.521888200
AAPL,131.45,1614585958.521888200
AAPL,131.21,1614585958.522888400
AAPL,131.63,1614585958.522888400
AAPL,130.51,1614585958.522888400
TSLA,658.41,1614585958.523890200
AMZN,3171.66,1614585958.523890200
AAPL,130.40,1614585958.524889000
AAPL,130.33,1614585958.524889000
AMZN,3170.73,1614585958.524889000
AMZN,3170.50,1614585958.525889000
TSLA,658.62,1614585958.525889000
TSLA,658.87,1614585958.525889000
TSLA,659.06,1614585958.525889000
AMZN,3170.81,1614585958.525889000
AMZN,3171.04,1614585958.526891100
AAPL,130.25,1614585958.526891100
AAPL,130.95,1614585958.526891100
TSLA,658.48,1614585958.526891100
AAPL,130.12,1614585958.526891100
AMZN,3171.71,1614585958.526891100
AAPL,131.70,1614585958.527889600
TSLA,659.10,1614585958.527889600
AMZN,3171.59,1614585958.527889600
AMZN,3170.88,1614585958.528889100
TSLA,658.04,1614585958.528889100
AMZN,3170.82,1614585958.529892500
AAPL,130.09,1614585958.529892500
AMZN,3170.45,1614585958.529892500
AMZN,3170.68,1614585958.530896800
AMZN,3170.75,1614585958.531894400
TSLA,0.00,1614585958.531894400
AAPL,131.59,1614585958.532894100
AAPL,131.68,1614585958.532894100
TSLA,658.19,1614585958.532894100
TSLA,659.15,1614585958.534894100
AAPL,131.01,1614585958.534894100
TSLA,659.19,1614585958.534894100
AMZN,3171.36,1614585958.535890500
AMZN,3171.10,1614585958.535890500
AMZN,3171.98,1614585958.535890500
AMZN,3170.89,1614585958.535890500
TSLA,658.43,1614585958.536888300
AAPL,131.58,1614585958.536888300
AAPL,131.81,1614585958.536888300
TSLA,658.40,1614585958.536888300
AAPL,130.82,1614585958.537887800
AMZN,3171.73,1614585958.537887800
AMZN,3171.54,1614585958.538888700
AAPL,130.38,1614585958.538888700
TSLA,658.86,1614585958.538888700
TSLA,659.38,1614585958.539892200
TSLA,658.16,1614585958.539892200
AAPL,130.24,1614585958.539892200
TSLA,658.72,1614585958.539892200
TSLA,659.57,1614585958.540888500
TSLA,659.78,1614585958.540888500
TSLA,659.94,1614585958.540888500
AMZN,3170.80,1614585958.540888500
TSLA,659.48,1614585958.540888500
AMZN,3170.90,1614585958.541888900
AAPL,130.84,1614585958.541888900
AAPL,130.92,1614585958.541888900
AAPL,130.18,1614585958.541888900
AAPL,131.26,1614585958.541888900
AMZN,3171.31,1614585958.542890600
TSLA,658.48,1614585958.542890600
TSLA,658.24,1614585958.542890600
AAPL,131.75,1614585958.543891100
AMZN,3171.59,1614585958.543891100
AMZN,3171.12,1614585958.543891100
AMZN,3170.41,1614585958.543891100
TSLA,658.06,1614585958.544889600
AAPL,130.08,1614585958.544889600
AMZN,3170.41,1614585958.545892000
AMZN,3171.80,1614585958.546892400
TSLA,659.70,1614585958.546892400
AAPL,131.74,1614585958.546892400
AMZN,3171.97,1614585958.547891500
AMZN,3171.40,1614585958.547891500
AMZN,3170.66,1614585958.547891500
TSLA,658.27,1614585958.547891500
AAPL,130.95,1614585958.548889900
AAPL,131.91,1614585958.548889900
TSLA,659.58,1614585958.548889900
TSLA,658.54,1614585958.549890300
AAPL,131.64,1614585958.549890300
AAPL,130.76,1614585958.549890300
TSLA,658.45,1614585958.549890300
AMZN,3170.89,1614585958.549890300
AAPL,131.54,1614585958.550890000
AMZN,3170.32,1614585958.550890000
AMZN,3170.90,1614585958.550890000
AMZN,3171.19,1614585958.551890800
TSLA,659.54,1614585958.551890800
TSLA,659.18,1614585958.552889000
AMZN,3171.70,1614585958.553889800
AAPL,130.83,1614585958.553889800
AAPL,131.53,1614585958.554890400
AAPL,130.73,1614585958.554890400
AMZN,3171.42,1614585958.555890400
AAPL,130.29,1614585958.555890400
TSLA,659.92,1614585958.556889700
AMZN,3171.38,1614585958.556889700
AAPL,131.01,1614585958.556889700
TSLA,659.64,1614585958.557891100
AMZN,3171.29,1614585958.557891100
AAPL,131.69,1614585958.557891100
TSLA,659.43,1614585958.558890300
AMZN,3170.33,1614585958.558890300
AAPL,131.30,1614585958.558890300
AAPL,130.62,1614585958.559891400
AAPL,131.45,1614585958.559891400
AMZN,3170.78,1614585958.560899500
TSLA,659.37,1614585958.561892800
AAPL,131.08,1614585958.561892800
TSLA,659.26,1614585958.561892800
AMZN,3171.17,1614585958.563907200
AMZN,3171.48,1614585958.563907200
TSLA,659.11,1614585958.564896700
AMZN,3171.79,1614585958.566893100
AAPL,131.51,1614585958.566893100
TSLA,659.04,1614585958.566893100
TSLA,659.29,1614585958.567891900
TSLA,658.36,1614585958.567891900
AAPL,131.71,1614585958.567891900
TSLA,659.53,1614585958.569893600
AMZN,3170.91,1614585958.569893600
AAPL,131.74,1614585958.570890600
AAPL,131.66,1614585958.570890600
AMZN,3170.38,1614585958.570890600
AAPL,131.38,1614585958.570890600
TSLA,658.10,1614585958.571889000
TSLA,659.55,1614585958.572888000
AMZN,3170.87,1614585958.572888000
TSLA,659.92,1614585958.572888000
AMZN,3170.28,1614585958.573888000
AAPL,131.21,1614585958.573888000
TSLA,659.89,1614585958.573888000
AAPL,131.38,1614585958.573888000
AMZN,3170.11,1614585958.574888500
AAPL,131.05,1614585958.574888500
AAPL,131.00,1614585958.574888500
TSLA,658.52,1614585958.574888500
AAPL,130.72,1614585958.574888500
AAPL,130.84,1614585958.575888100
TSLA,658.41,1614585958.575888100
TSLA,658.03,1614585958.575888100
AMZN,3170.39,1614585958.575888100
AAPL,130.98,1614585958.575888100
TSLA,658.89,1614585958.575888100
AAPL,130.28,1614585958.575888100
AMZN,3170.64,1614585958.575888100
TSLA,658.03,1614585958.576888200
AAPL,130.27,1614585958.576888200
TSLA,659.77,1614585958.576888200
AMZN,3170.48,1614585958.576888200
AAPL,130.58,1614585958.577889300
TSLA,659.49,1614585958.578889300
TSLA,659.66,1614585958.579889100
AAPL,131.00,1614585958.579889100
AAPL,130.65,1614585958.579889100
TSLA,659.80,1614585958.579889100
TSLA,659.24,1614585958.579889100
TSLA,658.64,1614585958.580887700
AMZN,3171.70,1614585958.580887700
TSLA,658.48,1614585958.580887700
AAPL,131.31,1614585958.580887700
AAPL,131.19,1614585958.580887700
AAPL,130.64,1614585958.581887800
AMZN,3170.70,1614585958.581887800
AMZN,3170.23,1614585958.581887800
AAPL,130.45,1614585958.581887800
AMZN,3171.70,1614585958.581887800
AAPL,130.88,1614585958.581887800
TSLA,659.19,1614585958.582888000
TSLA,658.61,1614585958.582888000
AAPL,130.38,1614585958.582888000
TSLA,658.47,1614585958.583889000
AMZN,3171.71,1614585958.583889000
AMZN,3170.27,1614585958.583889000
TSLA,659.80,1614585958.584887800
AMZN,3171.11,1614585958.584887800
TSLA,659.61,1614585958.584887800
AAPL,131.84,1614585958.585889600
AAPL,130.23,1614585958.585889600
AAPL,130.46,1614585958.585889600
TSLA,659.46,1614585958.585889600
AMZN,3171.53,1614585958.585889600
AAPL,130.14,1614585958.585889600
AMZN,3170.19,1614585958.585889600
AMZN,3170.13,1614585958.586887600
AMZN,3170.30,1614585958.586887600
AAPL,131.00,1614585958.586887600
AAPL,0.00,1614585958.586887600
AMZN,3170.08,1614585958.586887600
TSLA,659.00,1614585958.586887600
AAPL,0.00,1614585958.586887600
TSLA,658.53,1614585958.587888100
TSLA,0.00,1614585958.587888100
AMZN,3171.50,1614585958.587888100
AAPL,131.40,1614585958.587888100
AAPL,131.15,1614585958.587888100
AAPL,130.31,1614585958.587888100
AMZN,3170.41,1614585958.588887500
AAPL,131.66,1614585958.588887500
TSLA,658.27,1614585958.588887500
AMZN,3171.22,1614585958.588887500
AMZN,3170.06,1614585958.588887500
TSLA,658.99,1614585958.589887800
TSLA,659.18,1614585958.589887800
AAPL,130.01,1614585958.589887800
AAPL,130.31,1614585958.590889900
AAPL,131.20,1614585958.590889900
AMZN,3171.91,1614585958.590889900
AAPL,131.86,1614585958.591891400
AMZN,3170.19,1614585958.591891400
AMZN,3171.95,1614585958.591891400
TSLA,658.63,1614585958.592891400
AMZN,3171.93,1614585958.592891400
TSLA,658.79,1614585958.593895100
TSLA,658.83,1614585958.593895100
AMZN,3171.82,1614585958.593895100
AMZN,3171.19,1614585958.593895100
TSLA,659.33,1614585958.593895100
AAPL,131.05,1614585958.594891600
TSLA,659.88,1614585958.594891600
AAPL,131.70,1614585958.595890900
TSLA,659.41,1614585958.595890900
TSLA,659.17,1614585958.595890900
AMZN,3171.29,1614585958.596892600
AAPL,131.32,1614585958.596892600
AMZN,3170.31,1614585958.596892600
AMZN,3171.72,1614585958.596892600
TSLA,659.20,1614585958.597893400
AAPL,130.92,1614585958.598892300
AMZN,3171.79,1614585958.598892300
AAPL,131.13,1614585958.599891300
AAPL,130.59,1614585958.599891300
AMZN,3170.13,1614585958.600890200
